2013-07-25,13.636184
2013-07-26,13.713613
2013-07-29,13.925078
2013-07-30,14.097044
2013-07-31,14.072476
2013-08-01,14.201532
2013-08-02,14.38376
2013-08-05,14.598642
2013-08-06,14.468039
2013-08-07,14.459634
2013-08-08,14.430839
2013-08-09,14.225496
2013-08-12,14.629616
2013-08-13,15.324843
2013-08-14,15.604373
2013-08-15,15.585909
2013-08-16,15.724264
2013-08-19,15.893615
2013-08-20,15.684824
2013-08-21,15.725204
2013-08-22,15.743986
2013-08-23,15.683255
2013-08-26,15.744304
2013-08-27,15.294167
2013-08-28,15.366474
2013-08-29,15.391517
2013-08-30,15.251282
2013-09-03,15.293859
2013-09-04,15.610323
2013-09-05,15.50327
2013-09-06,15.595613
2013-09-09,15.844465
2013-09-10,15.483548
2013-09-11,14.640568
2013-09-12,14.796453
2013-09-13,14.552608
2013-09-16,14.089953
2013-09-17,14.25273
2013-09-18,14.545721
2013-09-19,14.784245
2013-09-20,14.631176
2013-09-23,15.35834
2013-09-24,15.310127
2013-09-25,15.073174
2013-09-26,15.219981
2013-09-27,15.111363
2013-09-30,14.923545
2013-10-01,15.274444
2013-10-02,15.324533
2013-10-03,15.132022
2013-10-04,15.120127
2013-10-07,15.267874
2013-10-08,15.054705
2013-10-09,15.231561
2013-10-10,15.32703
2013-10-11,15.426262
2013-10-14,15.527374
2013-10-15,15.610015
2013-10-16,15.686077
2013-10-17,15.79219
2013-10-18,15.929611
2013-10-21,16.319956
2013-10-22,16.273312
2013-10-23,16.432646
2013-10-24,16.6502
2013-10-25,16.463951
2013-10-28,16.586655
2013-10-29,16.17346
2013-10-30,16.430765
2013-10-31,16.361906
2013-11-01,16.27832
2013-11-04,16.488678
2013-11-05,16.447987
2013-11-06,16.401386
2013-11-07,16.135962
2013-11-08,16.390057
2013-11-11,16.342514
2013-11-12,16.37274
2013-11-13,16.392252
2013-11-14,16.629337
2013-11-15,16.529535
2013-11-18,16.329285
2013-11-19,16.358248
2013-11-20,16.214991
2013-11-21,16.408312
2013-11-22,16.366119
2013-11-25,16.490173
2013-11-26,16.794321
2013-11-27,17.189783
2013-11-29,17.508102
2013-12-02,17.355709
2013-12-03,17.830828
2013-12-04,17.789263
2013-12-05,17.880573
2013-12-06,17.63246
2013-12-09,17.834295
2013-12-10,17.80658
2013-12-11,17.67466
2013-12-12,17.648836
2013-12-13,17.456463
2013-12-16,17.55312
2013-12-17,17.474098
2013-12-18,17.341228
2013-12-19,17.142553
2013-12-20,17.286119
2013-12-23,17.949526
2013-12-24,17.873331
2013-12-26,17.754635
2013-12-27,17.634666
2013-12-30,17.459297
2013-12-31,17.663952
2014-01-02,17.415535
2014-01-03,17.032986
2014-01-06,17.125866
2014-01-07,17.003393
2014-01-08,17.111067
2014-01-09,16.892557
2014-01-10,16.779839
2014-01-13,16.867685
2014-01-14,17.20332
2014-01-15,17.548717
2014-01-16,17.450796
2014-01-17,17.023224
2014-01-21,17.287701
2014-01-22,17.364523
2014-01-23,17.511564
2014-01-24,17.193243
2014-01-27,17.332727
2014-01-28,15.947357
2014-01-29,15.766333
2014-01-30,15.73578
2014-01-31,15.761602
2014-02-03,15.79088
2014-02-04,16.019466
2014-02-05,16.139114
2014-02-06,16.233185
2014-02-07,16.460287
2014-02-10,16.755171
2014-02-11,16.975941
2014-02-12,16.974672
2014-02-13,17.244211
2014-02-14,17.230276
2014-02-18,17.293625
2014-02-19,17.020601
2014-02-20,16.823589
2014-02-21,16.636707
2014-02-24,16.709553
2014-02-25,16.535667
2014-02-26,16.386488
2014-02-27,16.713364
2014-02-28,16.668066
2014-03-03,16.716213
2014-03-04,16.826435
2014-03-05,16.861912
2014-03-06,16.810917
2014-03-07,16.801094
2014-03-10,16.816305
2014-03-11,16.980061
2014-03-12,16.996521
2014-03-13,16.807749
2014-03-14,16.618975
2014-03-17,16.683901
2014-03-18,16.831509
2014-03-19,16.827072
2014-03-20,16.745985
2014-03-21,16.878063
2014-03-24,17.078243
2014-03-25,17.261953
2014-03-26,17.096928
2014-03-27,17.023443
2014-03-28,17.004446
2014-03-31,17.000643
2014-04-01,17.156164
2014-04-02,17.184669
2014-04-03,17.065577
2014-04-04,16.844807
2014-04-07,16.580328
2014-04-08,16.579378
2014-04-09,16.7973
2014-04-10,16.580647
2014-04-11,16.458069
2014-04-14,16.523634
2014-04-15,16.405804
2014-04-16,16.43907
2014-04-17,16.626894
2014-04-21,16.824219
2014-04-22,16.841003
2014-04-23,16.620876
2014-04-24,17.983488
2014-04-25,18.115562
2014-04-28,18.817144
2014-04-29,18.761396
2014-04-30,18.690445
2014-05-01,18.734478
2014-05-02,18.769314
2014-05-05,19.034739
2014-05-06,18.827274
2014-05-07,18.761396
2014-05-08,18.727951
2014-05-09,18.649916
2014-05-12,18.882114
2014-05-13,18.91173
2014-05-14,18.915234
2014-05-15,18.754385
2014-05-16,19.031174
2014-05-19,19.25667
2014-05-20,19.260496
2014-05-21,19.311453
2014-05-22,19.34203
2014-05-23,19.560532
2014-05-27,19.926817
2014-05-28,19.875223
2014-05-29,20.237362
2014-05-30,20.161558
2014-06-02,20.023006
2014-06-03,20.306158
2014-06-04,20.538031
2014-06-05,20.618614
2014-06-06,20.56192
2014-06-09,20.890934
2014-06-10,21.013559
2014-06-11,20.926611
2014-06-12,20.576569
2014-06-13,20.351389
2014-06-16,20.556503
2014-06-17,20.529753
2014-06-18,20.552053
2014-06-19,20.480703
2014-06-20,20.268898
2014-06-23,20.25106
2014-06-24,20.128428
2014-06-25,20.146269
2014-06-26,20.266666
2014-06-27,20.507454
2014-06-30,20.719269
2014-07-01,20.8508
2014-07-02,20.841888
2014-07-03,20.964512
2014-07-07,21.397043
2014-07-08,21.258812
2014-07-09,21.267735
2014-07-10,21.189701
2014-07-11,21.229836
2014-07-14,21.504066
2014-07-15,21.252125
2014-07-16,21.131727
2014-07-17,20.75493
2014-07-18,21.053701
2014-07-21,20.944447
2014-07-22,21.118355
2014-07-23,21.669054
2014-07-24,21.633383
2014-07-25,21.776075
2014-07-28,22.077059
2014-07-29,21.934374
2014-07-30,21.883093
2014-07-31,21.31455
2014-08-01,21.432714
2014-08-04,21.312321
2014-08-05,21.207531
2014-08-06,21.17186
2014-08-07,21.169617
2014-08-08,21.227875
2014-08-11,21.507961
2014-08-12,21.503473
2014-08-13,21.788038
2014-08-14,21.846296
2014-08-15,21.953848
2014-08-18,22.218245
2014-08-19,22.525215
2014-08-20,22.53418
